Cortês,44,54,99,125,82
Cumaru,36,38,45,92,58
Cupira,158,152,182,223,229
Custódia,173,193,159,208,246
Dormentes,40,56,50,115,77
Escada,371,434,500,661,476
Exu,180,130,137,193,167
Feira Nova,82,50,131,198,179
Fernando De Noronha,97,101,99,67,131
Ferreiros,64,50,46,92,61
Flores,175,97,88,138,99
Floresta,115,112,139,215,177
Frei Miguelinho,47,50,35,105,55
Gameleira,115,112,85,226,131
Garanhuns,1202,1250,1326,1580,1694
Glória Do Goitá,138,121,136,213,193
Goiana,588,658,814,947,889
Granito,120,28,44,91,188
Gravatá,636,771,875,1076,1091
Iati,87,27,34,126,50
Ibimirim,78,75,90,157,137
Ibirajuba,23,15,15,42,21
Igarassu,798,944,1145,1409,1536
Iguaracy,53,52,43,102,53
Inajá,38,52,54,119,71
Ingazeira,13,23,8,36,27
Ipojuca,846,1010,1305,1455,1554
Ipubi,151,152,117,233,159
Itacuruba,15,16,17,42,19
Itaíba,87,63,62,159,87
Ilha De Itamaracá,158,199,208,347,225
Itambé,146,223,210,302,218
Itapetim,79,59,65,109,84
Itapissuma,117,131,197,213,200
Itaquitinga,61,56,64,193,79
Jaboatão Dos Guararapes,5937,7740,9608,11266,12035
Jaqueira,31,38,35,139,57
Jataúba,30,37,50,111,65
Jatobá,43,43,53,140,69
João Alfredo,148,119,101,170,143
Joaquim Nabuco,43,51,54,133,64
Jucati,22,54,29,63,30
Jupi,36,46,58,65,62
Jurema,26,28,26,71,75
Lagoa Do Carro,80,109,78,208,127
Lagoa De Itaenga,71,66,112,200,124
Lagoa Do Ouro,19,31,18,92,24
Lagoa Dos Gatos,50,49,42,109,55
Lagoa Grande,85,100,115,178,138
Lajedo,221,278,239,299,298
Limoeiro,455,460,533,706,625
Macaparana,107,94,113,190,190
Machados,61,39,59,76,70
Manari,25,24,23,82,36
Maraial,37,29,29,121,42
Mirandiba,46,49,47,139,79
Moreno,321,451,533,953,718
Nazaré Da Mata,144,203,222,410,241
Olinda,3980,4814,5667,6946,7721
Orobó,60,75,92,144,80
Orocó,40,40,45,101,72
Ouricuri,288,331,322,441,391
Palmares,347,447,486,725,652
Palmeirina,17,7,13,88,19
Panelas,81,78,72,139,118
Paranatama,29,40,64,87,39
Parnamirim,198,72,45,110,90
Passira,80,64,119,207,142
Paudalho,240,287,366,560,428
Paulista,3064,3641,4769,6065,6376
Pedra,46,40,57,105,77
Pesqueira,305,389,400,554,559
Petrolândia,181,201,215,337,285
Petrolina,4137,4107,5498,5726,6691
Poção,27,37,43,58,46
Pombos,125,153,151,232,207
Primavera,48,56,68,115,64
Quipapá,52,56,50,131,121
Quixaba,19,17,21,37,49
Recife,19573,24893,28699,30886,36679
Riacho Das Almas,60,88,110,162,134
Ribeirão,181,202,242,424,306
Rio Formoso,94,100,124,258,151
Sairé,40,70,69,89,108
Salgadinho,16,19,15,38,22
Salgueiro,487,773,800,734,816
Saloá,36,34,85,84,46
Sanharó,85,81,96,133,101
Santa Cruz,99,38,21,58,28
Santa Cruz Da Baixa Verde,61,63,97,136,141
Santa Cruz Do Capibaribe,976,979,1167,1177,1280
Santa Filomena,30,20,24,61,24
Santa Maria Da Boa Vista,107,133,151,237,242
Santa Maria Do Cambucá,38,29,29,101,44
Santa Terezinha,42,34,68,82,71
São Benedito Do Sul,33,27,20,68,31
São Bento Do Una,136,179,160,279,212
São Caitano,151,183,182,360,252
São João,61,61,67,122,95
São Joaquim Do Monte,40,52,59,163,93
São José Da Coroa Grande,190,108,168,312,194
São José Do Belmonte,203,187,152,218,271
São José Do Egito,267,272,229,313,330
São Lourenço Da Mata,788,937,1186,1573,1592
São Vicente Ferrer,56,58,64,114,114
Serra Talhada,968,1011,1084,1164,1146
Serrita,42,39,46,103,101
Sertânia,128,155,166,255,246
Sirinhaém,154,181,201,367,272
Moreilândia,20,30,39,60,51
Solidão,37,15,21,35,30
Surubim,406,480,475,603,521
Tabira,167,220,192,249,252
Tacaimbó,39,41,38,102,48
Tacaratu,53,46,74,124,73
Tamandaré,225,227,275,451,396
Taquaritinga Do Norte,154,149,176,257,176
Terezinha,21,21,20,40,18
Terra Nova,27,46,29,77,45
Timbaúba,270,287,327,467,437
Toritama,424,430,446,486,435
Tracunhaém,48,49,66,137,87
Trindade,226,268,242,243,301
Triunfo,194,155,152,188,266
Tupanatinga,51,67,53,143,81
Tuparetama,46,66,27,88,62
Venturosa,102,63,97,97,101
Verdejante,19,45,30,67,34
Vertente Do Lério,15,21,7,71,17
Vertentes,95,118,114,126,106
Vicência,140,142,156,232,195
Vitória De Santo Antão,888,913,1047,1376,1454
Xexéu,38,54,49,106,54
Água Branca,42,32,47,117,56
Anadia,46,63,60,91,79
Arapiraca,1836,2119,2619,3126,3762
Atalaia,153,163,161,282,354
Barra De Santo Antônio,78,89,101,155,159
Barra De São Miguel,97,61,126,189,172
Batalha,76,94,81,135,100
Belém,20,14,12,63,32
Belo Monte,8,12,6,37,24
Boca Da Mata,118,160,204,225,214
Branquinha,25,41,45,111,52
Cacimbinhas,31,42,46,64,54
Cajueiro,87,87,114,175,142
Campestre,16,24,24,59,40
Campo Alegre,208,218,483,499,444
Campo Grande,17,27,20,62,45
Canapi,32,29,42,83,42
Capela,80,67,77,158,144
Carneiros,25,18,45,81,39
Chã Preta,17,13,19,61,47
Coité Do Nóia,20,21,36,79,52
Colônia Leopoldina,60,59,69,148,119
Coqueiro Seco,23,56,51,124,55
Coruripe,301,428,446,443,844
Craíbas,54,78,128,159,168
Delmiro Gouveia,308,340,450,513,540
Dois Riachos,34,30,41,76,55
Estrela De Alagoas,40,19,33,76,36
Feira Grande,38,48,62,102,89
Feliz Deserto,31,35,27,89,28
Flexeiras,29,38,44,104,66
Girau Do Ponciano,88,88,106,190,278
Ibateguara,42,56,59,152,71
Igaci,74,58,91,124,82
Igreja Nova,71,47,73,142,79
Inhapi,28,31,36,101,52
Jacaré Dos Homens,8,15,16,52,23
Jacuípe,17,9,15,51,17
Japaratinga,65,47,100,131,92
Jaramataia,17,20,18,64,23
Jequiá Da Praia,74,63,88,130,141
Joaquim Gomes,48,45,104,126,145
Jundiá,12,24,16,82,20
Junqueiro,232,108,107,171,203
Lagoa Da Canoa,57,151,231,155,130
Limoeiro De Anadia,59,62,106,167,146
Maceió,9895,11884,14357,16525,20623
Major Isidoro,64,58,72,117,103
Maragogi,240,299,358,404,468
Maravilha,33,30,35,84,37
Marechal Deodoro,457,551,680,846,977
Maribondo,61,74,72,121,103
Mar Vermelho,17,13,24,49,26
Mata Grande,47,35,48,69,47
Matriz De Camaragibe,92,120,131,243,172
Messias,66,88,87,128,140
Minador Do Negrão,10,14,16,47,36
Monteirópolis,14,18,23,89,24
Murici,131,142,158,184,209
Novo Lino,25,29,32,82,63
Olho D'Água Das Flores,135,139,189,226,245
Olho D'Água Do Casado,33,29,47,92,40
Olho D'Água Grande,4,7,14,58,8
Olivença,18,25,33,67,41
Ouro Branco,55,79,60,94,98
Palestina,18,17,22,54,20
Palmeira Dos Índios,484,505,471,633,699
Pão De Açúcar,89,80,110,188,217
Pariconha,22,24,82,108,50
Paripueira,94,97,112,188,189
Passo De Camaragibe,49,84,85,155,121
Paulo Jacinto,67,26,42,83,46
Penedo,804,663,664,1216,1042
Piaçabuçu,53,66,76,190,103
Pilar,253,440,416,426,540
Pindoba,2,10,8,30,17
Piranhas,138,147,158,214,195
Poço Das Trincheiras,24,23,28,66,32
Porto Calvo,135,135,126,264,198
Porto De Pedras,57,57,56,104,130
Porto Real Do Colégio,54,53,57,117,79
Quebrangulo,94,44,86,92,77
Rio Largo,622,685,794,1082,1204
Roteiro,32,28,40,92,64
Santa Luzia Do Norte,30,31,49,121,65
Santana Do Ipanema,229,297,311,387,342
Santana Do Mundaú,37,34,31,80,57
São Brás,17,12,11,79,32
São José Da Laje,94,127,105,270,277
São José Da Tapera,107,126,132,209,155
São Luís Do Quitunde,109,102,143,252,192
São Miguel Dos Campos,371,423,511,719,699
São Miguel Dos Milagres,64,102,104,178,162
São Sebastião,124,125,137,191,214
Satuba,162,200,232,369,374
Senador Rui Palmeira,24,23,48,60,40
Tanque D'Arca,16,5,28,75,20
Taquarana,53,85,137,141,105
Teotônio Vilela,197,175,192,309,301
Traipu,48,54,50,95,70
União Dos Palmares,341,395,478,691,1965
Viçosa,93,115,99,208,198
Amparo De São Francisco,34,11,8,53,12
Aquidabã,76,73,88,165,116
Aracaju,6813,8831,10761,13407,15365
Arauá,31,28,43,115,47
Areia Branca,49,51,55,165,112
Barra Dos Coqueiros,239,297,344,718,673
Boquim,113,114,124,234,180
Brejo Grande,64,30,23,91,28
Campo Do Brito,72,78,95,162,154
Canhoba,9,5,4,39,7
Canindé De São Francisco,187,176,181,254,232
Capela,104,137,218,306,261
Carira,52,67,72,196,127
Carmópolis,103,114,154,235,154
Cedro De São João,28,28,25,80,55
Cristinápolis,80,91,84,165,118
Cumbe,13,17,15,38,13
Divina Pastora,19,18,24,82,29
Estância,378,542,727,827,973
Feira Nova,13,13,17,66,17
Frei Paulo,59,76,93,135,88
Gararu,17,10,24,78,31
General Maynard,20,15,14,58,17
Gracho Cardoso,7,16,16,58,27
Ilha Das Flores,14,12,31,57,44
Indiaroba,62,47,46,193,80
Itabaiana,546,602,726,1001,1166
Itabaianinha,143,153,175,290,220
Itabi,14,12,24,51,23
Itaporanga D'Ajuda,136,145,197,433,289
Japaratuba,86,83,79,200,122
Japoatã,58,50,53,145,76
Lagarto,493,544,715,1090,1015
Laranjeiras,111,112,128,296,279
Macambira,25,18,18,49,33
Malhada Dos Bois,15,18,32,82,18
Malhador,23,18,43,82,48
Maruim,56,50,60,207,124
Moita Bonita,37,50,84,92,210
Monte Alegre De Sergipe,32,60,72,141,83
Muribeca,27,20,30,73,51
Neópolis,107,127,107,204,131
Nossa Senhora Aparecida,22,17,19,60,47
Nossa Senhora Da Glória,183,224,222,348,431
Nossa Senhora Das Dores,103,139,168,226,309
Nossa Senhora De Lourdes,21,23,20,65,25
Nossa Senhora Do Socorro,1074,1185,1630,2806,3437
Pacatuba,96,71,44,114,59
Pedra Mole,2,4,7,34,8
Pedrinhas,36,34,22,107,52
Pinhão,12,14,24,77,35
Pirambu,32,56,43,141,60
Poço Redondo,80,68,91,165,95
Poço Verde,70,76,107,150,126
Porto Da Folha,63,62,76,145,81
Propriá,239,242,240,385,273
Riachão Do Dantas,25,27,54,114,65
Riachuelo,29,25,35,100,70
Ribeirópolis,79,68,106,157,132
Rosário Do Catete,80,51,72,112,80
Salgado,101,90,115,204,176
Santa Luzia Do Itanhy,16,17,52,150,52
Santana Do São Francisco,23,13,16,70,25
Santa Rosa De Lima,21,16,24,43,21
Santo Amaro Das Brotas,63,39,30,193,79
São Cristóvão,523,645,849,1365,1388
São Domingos,38,39,53,86,71
São Francisco,21,13,22,43,20
São Miguel Do Aleixo,2,11,19,31,10
Simão Dias,137,175,196,329,296
Siriri,44,49,36,85,57
Telha,11,31,20,49,17
Tobias Barreto,218,271,292,428,454
Tomar Do Geru,37,53,35,101,52
Umbaúba,141,130,199,249,277
Abaíra,30,20,33,70,43
Abaré,61,72,107,131,116
Acajutiba,50,52,67,173,82
Adustina,26,44,56,111,83
Água Fria,92,162,71,181,88
Érico Cardoso,28,14,37,60,36
Aiquara,11,18,22,45,25
Alagoinhas,1133,1370,1691,2110,2221
Alcobaça,123,138,155,271,217
Almadina,28,36,28,87,40
Amargosa,299,264,363,446,412
Amélia Rodrigues,148,174,231,387,283
América Dourada,39,40,48,121,97
Anagé,61,69,76,171,109
Andaraí,45,65,54,125,138
Andorinha,56,61,81,134,83
Angical,29,44,46,127,65
Anguera,21,23,28,64,56
Antas,41,37,54,75,65
Antônio Cardoso,36,21,27,101,52
Antônio Gonçalves,32,38,56,84,77
Aporá,35,68,77,134,92
Apuarema,43,31,33,57,43
Aracatu,22,36,39,73,64
Araças,86,82,79,184,116
Araci,156,126,197,310,258
Aramari,76,64,55,165,65
Arataca,29,26,27,82,47
Aratuípe,32,32,29,90,61
Aurelino Leal,56,49,61,115,97
Baianópolis,38,38,48,113,85
Baixa Grande,120,81,148,139,103
Banzaê,31,48,43,74,44
Barra,229,210,173,335,414
Barra Da Estiva,196,184,177,243,202
Barra Do Choça,228,285,300,404,332
Barra Do Mendes,38,49,56,92,74
Barra Do Rocha,36,20,19,65,48
Barreiras,1387,1626,1897,2397,2467
Barro Alto,31,36,23,86,52
Barrocas,67,80,96,126,89
Barro Preto,23,32,39,125,57
Belmonte,107,107,147,249,180
Belo Campo,77,104,92,139,149
Biritinga,41,36,42,136,45
Boa Nova,69,49,85,108,135
Boa Vista Do Tupim,36,47,41,155,56
Bom Jesus Da Lapa,419,431,495,624,725
Bom Jesus Da Serra,36,53,31,108,93
Boninal,34,36,58,110,152
Bonito,58,46,51,135,88
Boquira,51,59,90,128,71
Botuporã,33,61,43,78,69
Brejões,68,47,66,179,82
Brejolândia,27,27,15,54,41
Brotas De Macaúbas,34,49,56,108,82
Brumado,564,726,723,891,935
Buerarema,119,157,151,220,161
Buritirama,70,57,72,120,85
Caatiba,89,36,22,63,33
Cabaceiras Do Paraguaçu,52,56,64,145,103
Cachoeira,157,181,184,393,278
Caculé,192,238,215,236,502
Caém,39,44,40,71,75
Caetanos,41,31,36,70,169
Caetité,340,342,368,492,500
Cafarnaum,69,47,66,152,173
Cairu,199,235,256,373,426
Caldeirão Grande,50,50,81,89,56
Camacan,143,161,190,353,250
Camaçari,2903,3533,4279,5049,6034
Camamu,199,206,263,458,320
Campo Alegre De Lourdes,219,130,207,209,143
Campo Formoso,301,384,431,446,452
Canápolis,29,20,33,77,43
Canarana,76,61,79,142,117
Canavieiras,265,290,332,512,367
Candeal,27,27,23,104,34
Candeias,486,594,746,1105,1022
Candiba,31,52,54,101,51
Cândido Sales,123,107,166,242,587
Cansanção,123,135,144,230,234
Canudos,54,65,89,124,128
Capela Do Alto Alegre,67,52,55,120,75
Capim Grosso,276,255,305,368,450
Caraíbas,28,38,75,67,37
Caravelas,116,104,154,252,182
Cardeal Da Silva,42,37,46,145,68
Carinhanha,110,88,108,224,138
Casa Nova,248,351,290,507,358
Castro Alves,238,203,303,289,270
Catolândia,9,12,9,57,11
Catu,349,429,505,737,678
Caturama,29,16,43,50,26
Central,40,37,45,129,60
Chorrochó,24,38,39,85,48
Cícero Dantas,162,192,228,268,234
Cipó,91,82,77,211,160
Coaraci,200,136,151,254,177
Cocos,72,68,187,144,105
Conceição Da Feira,105,105,118,275,177
Conceição Do Almeida,83,89,105,197,121
Conceição Do Coité,536,492,603,679,868
Conceição Do Jacuípe,427,488,616,754,789
Conde,155,134,171,310,202
Condeúba,83,113,125,148,113
Contendas Do Sincorá,11,20,25,57,30
Coração De Maria,131,151,137,310,245
Cordeiros,44,35,36,74,64
Coribe,28,36,69,94,86
Coronel João Sá,45,34,53,121,95
Correntina,157,168,264,371,295
Cotegipe,34,38,43,143,69
Cravolândia,26,22,36,81,43
Crisópolis,44,61,58,125,96
Cristópolis,37,60,30,114,73
Cruz Das Almas,751,739,816,933,1039
Curaçá,95,111,160,251,173
Dário Meira,61,52,67,139,54
Dias D'Ávila,648,718,835,1239,1343
Dom Basílio,57,59,57,89,72
Dom Macedo Costa,26,28,19,50,41
Elísio Medrado,27,41,40,84,55
Encruzilhada,81,120,96,168,332
Entre Rios,312,303,404,644,499
Esplanada,179,152,220,372,313
Euclides Da Cunha,203,263,307,439,430
Eunápolis,1044,1208,1401,1720,1763
Fátima,63,51,71,110,116
Feira Da Mata,16,13,12,61,22
Feira De Santana,6055,7277,8709,10410,13909
Filadélfia,81,62,93,163,110
Firmino Alves,21,29,24,73,38
Floresta Azul,51,36,54,99,63
Formosa Do Rio Preto,108,202,207,635,218
Gandu,216,250,366,423,353
Gavião,19,18,9,66,33
Gentio Do Ouro,25,38,60,82,55
Glória,36,53,55,100,62
Gongogi,35,27,23,106,52
Governador Mangabeira,185,166,192,355,263
Guajeru,24,30,18,45,23
Guanambi,696,848,961,1174,1391
Guaratinga,58,95,100,220,138
Heliópolis,44,49,34,66,81
Iaçu,110,145,177,243,185
Ibiassucê,80,37,50,95,51
Ibicaraí,156,142,200,320,229
Ibicoara,91,80,106,219,180
Ibicuí,62,72,88,147,128
Ibipeba,31,40,28,85,47
Ibipitanga,44,37,78,93,51
Ibiquera,12,10,6,37,22
Ibirapitanga,73,110,153,180,130
Ibirapuã,33,54,87,129,71
Ibirataia,92,108,166,262,134
Ibitiara,27,50,56,125,135
Ibititá,35,46,43,85,58
Ibotirama,177,213,249,294,210
Ichu,33,22,29,79,43
Igaporã,61,74,76,105,87
Igrapiúna,35,54,66,136,70
Iguaí,106,120,182,188,128
Ilhéus,2022,2170,2517,2920,3230
Inhambupe,143,164,196,307,237
Ipecaetá,19,12,31,95,29
Ipiaú,395,450,489,551,479
Ipirá,369,369,484,524,773
Ipupiara,56,41,50,81,62
Irajuba,36,27,24,62,37
Iramaia,39,25,46,116,50
Iraquara,79,90,93,173,145
Irará,134,106,161,301,226
Irecê,605,595,770,1023,1110
Itabela,202,190,252,382,312
Itaberaba,422,464,537,725,785
Itabuna,2361,2576,3049,3337,3688
Itacaré,270,337,420,497,486
Itaeté,43,36,36,144,126
Itagi,85,60,65,95,76
Itagibá,103,100,109,233,175
Itagimirim,35,52,42,140,68
Itaguaçu Da Bahia,47,97,119,185,83
Itaju Do Colônia,34,21,28,75,32
Itajuípe,146,150,158,218,185
Itamaraju,507,540,616,800,701
Itamari,34,40,32,60,49
Itambé,137,138,187,305,209
Itanagra,71,40,57,141,96
Itanhém,112,109,129,201,136
Itaparica,116,170,181,328,230
Itapé,52,58,60,91,102
Itapebi,42,48,61,153,76
Itapetinga,484,522,674,842,767
Itapicuru,97,94,95,187,127
Itapitanga,36,76,44,129,79
Itaquara,30,43,41,88,42
Itarantim,104,105,148,267,137
Itatim,102,84,124,144,185
Itiruçu,82,177,121,126,100
Itiúba,130,136,242,268,212
Itororó,114,108,159,252,194
Ituaçu,106,66,107,196,141
Ituberá,161,206,241,302,298
Iuiú,33,25,27,56,45
Jaborandi,52,35,49,89,63
Jacaraci,43,53,51,79,47
Jacobina,742,786,1028,1121,1221
Jaguaquara,376,342,416,554,524
Jaguarari,213,189,219,303,306
Jaguaripe,48,48,119,160,89
Jandaíra,47,52,46,143,71
Jequié,1296,1456,1836,1995,2043
Jeremoabo,133,132,146,195,246
Jiquiriçá,79,51,68,152,150
Jitaúna,54,51,69,90,76
João Dourado,62,67,80,142,165
Juazeiro,1687,2032,2331,3044,3090
Jucuruçu,19,25,38,71,52
Jussara,33,30,27,86,90
Jussari,22,31,29,77,57
Jussiape,23,22,18,49,24
Lafaiete Coutinho,16,20,20,59,27
Lagoa Real,37,39,68,63,42
Laje,69,60,116,181,121
Lajedão,15,29,22,75,32
Lajedinho,11,9,17,44,22
Lajedo Do Tabocal,32,29,42,89,35
Lamarão,27,12,12,72,44
Lapão,74,62,98,183,123
Lauro De Freitas,3515,4081,5065,5769,6720
Lençóis,117,144,153,196,140
Licínio De Almeida,54,65,77,93,88
Livramento De Nossa Senhora,262,268,368,404,410
Luís Eduardo Magalhães,1296,1413,1824,2226,2642
Macajuba,23,24,36,77,78
Macarani,57,76,86,188,99
Macaúbas,149,219,251,255,286
Macururé,12,21,29,65,42
Madre De Deus,197,208,236,336,318
Maetinga,38,43,33,53,54
Maiquinique,49,38,53,91,58
Mairi,54,49,53,122,87
Malhada,35,41,41,103,89
Malhada De Pedras,67,47,52,75,62
Manoel Vitorino,57,56,60,89,106
Mansidão,23,27,47,98,42
Maracás,131,148,137,215,230
Maragogipe,167,127,143,390,222
Maraú,156,206,353,362,497
Marcionílio Souza,25,29,49,103,52
Mascote,36,47,40,149,96
Mata De São João,498,489,659,824,840
Matina,17,12,21,57,36
Medeiros Neto,178,203,256,336,232
Miguel Calmon,147,147,150,258,257
Milagres,64,76,65,152,92
Mirangaba,35,36,79,147,86
Mirante,26,50,47,65,65
Monte Santo,118,90,285,259,290
Morpará,31,21,27,57,35
Morro Do Chapéu,202,207,225,311,429
Mortugaba,49,61,69,101,80
Mucugê,105,88,82,176,121
Mucuri,385,417,437,697,493
Mulungu Do Morro,26,33,26,92,47
Mundo Novo,84,62,102,142,112
Muniz Ferreira,28,24,24,87,56
Muquém De São Francisco,23,33,18,70,67
Muritiba,159,138,235,363,257
Mutuípe,102,105,98,201,145
Nazaré,177,199,259,407,352
Nilo Peçanha,35,33,75,111,54
Nordestina,30,21,54,101,59
Nova Canaã,46,31,108,118,75
Nova Fátima,58,57,50,99,90
Nova Ibiá,23,16,27,86,49
Nova Itarana,19,21,31,59,52
Nova Redenção,13,24,13,93,35
Nova Soure,85,91,87,250,176
Nova Viçosa,347,369,363,623,453
Novo Horizonte,28,38,39,65,59
Novo Triunfo,28,16,34,50,28
Olindina,75,67,88,207,137
Oliveira Dos Brejinhos,123,109,112,179,114
Ouriçangas,24,16,19,119,40
Ourolândia,108,89,194,264,215
Palmas De Monte Alto,81,72,114,170,100
Palmeiras,89,73,81,152,118
Paramirim,110,142,214,277,217
Paratinga,80,53,82,154,122
Paripiranga,113,110,124,173,174
Pau Brasil,44,32,51,136,75
Paulo Afonso,770,883,1083,1279,1293
Pé De Serra,72,71,68,122,95
Pedrão,15,17,12,89,32
Pedro Alexandre,18,21,22,72,29
Piatã,63,82,78,111,127
Pilão Arcado,95,105,112,198,167
Pindaí,41,28,42,84,66
Pindobaçu,73,101,76,192,142
Pintadas,59,40,60,86,97
Piraí Do Norte,20,28,42,84,35
Piripá,49,77,64,97,233
Piritiba,102,61,97,163,106
Planaltino,26,14,29,61,37
Planalto,105,141,208,207,177
Poções,282,336,367,513,1240
Pojuca,301,340,403,499,508
Ponto Novo,61,82,68,156,135
Porto Seguro,1868,2125,2890,3441,3747
Potiraguá,63,60,64,135,79
Prado,216,244,294,525,433
Presidente Dutra,28,45,38,75,54
Presidente Jânio Quadros,39,96,68,94,102
Presidente Tancredo Neves,115,115,187,257,182
Queimadas,109,106,119,177,168
Quijingue,68,56,85,115,77
Quixabeira,44,29,32,61,49
Rafael Jambeiro,40,64,64,137,105
Remanso,334,271,318,364,431
Retirolândia,59,71,81,136,126
Riachão Das Neves,72,75,57,202,102
Riachão Do Jacuípe,253,267,284,380,343
Riacho De Santana,78,71,90,160,142
Ribeira Do Amparo,22,34,30,75,34
Ribeira Do Pombal,327,353,433,542,503
Ribeirão Do Largo,30,35,28,76,37
Rio De Contas,80,72,112,100,122
Rio Do Antônio,51,46,49,107,68
Rio Do Pires,32,26,28,58,49
Rio Real,207,153,248,333,259
Rodelas,43,32,41,74,75
Ruy Barbosa,146,130,133,235,201
Salinas Da Margarida,104,93,65,216,125
Salvador,33802,42354,49892,52753,62619
Santa Bárbara,77,87,109,214,178
Santa Brígida,28,30,60,104,52
Santa Cruz Cabrália,320,346,394,546,480
Santa Cruz Da Vitória,25,29,31,98,38
Santa Inês,138,66,91,124,94
Santaluz,163,204,201,312,286
Santa Luzia,50,71,64,125,86
Santa Maria Da Vitória,231,245,305,374,311
Santana,91,102,109,207,163
Santanópolis,31,11,31,85,51
Santa Rita De Cássia,138,120,118,189,182
Santa Teresinha,30,38,84,106,73
Santo Amaro,323,368,395,720,566
Santo Antônio De Jesus,1130,1220,1615,1693,1923
Santo Estêvão,266,265,325,407,499
São Desidério,187,171,181,314,249
São Domingos,42,48,44,100,80
São Félix,38,54,60,120,88
São Félix Do Coribe,82,105,135,195,138
São Felipe,146,177,170,259,240
São Francisco Do Conde,155,211,284,349,296
São Gabriel,53,56,63,118,96
São Gonçalo Dos Campos,275,273,269,515,552
São José Da Vitória,18,33,22,77,24
São José Do Jacuípe,43,64,31,64,65
São Miguel Das Matas,34,52,37,100,79
São Sebastião Do Passé,279,268,310,620,419
Sapeaçu,110,118,110,196,149
Sátiro Dias,57,43,61,110,102
Saubara,64,81,72,177,119
Saúde,63,85,44,147,102
Seabra,232,252,285,390,412
Sebastião Laranjeiras,31,31,37,80,48
Senhor Do Bonfim,532,672,733,861,951
Serra Do Ramalho,131,117,123,260,196
Sento Sé,77,108,134,185,179
Serra Dourada,40,65,60,120,84
Serra Preta,31,58,66,140,95
Serrinha,651,630,730,1039,897
Serrolândia,54,77,84,124,124
Simões Filho,1293,1440,1728,2117,2381
Sítio Do Mato,25,22,27,98,46
Sítio Do Quinto,47,40,44,68,69
Sobradinho,132,170,169,307,212
Souto Soares,47,54,65,121,73
Tabocas Do Brejo Velho,34,76,55,112,76
Tanhaçu,113,95,126,152,140
Tanque Novo,73,87,120,135,108
Tanquinho,49,36,44,140,73
Taperoá,91,75,96,197,120
Tapiramutá,47,29,42,107,62
Teixeira De Freitas,1868,2097,2318,2485,2870
Teodoro Sampaio,57,54,60,124,63
Teofilândia,58,67,82,160,75
Teolândia,34,80,64,115,50
Terra Nova,57,78,82,219,116
Tremedal,35,92,45,96,93
Tucano,190,211,268,380,311
Uauá,126,101,138,234,210
Ubaíra,89,75,121,173,136
Ubaitaba,159,149,200,257,211
Ubatã,98,130,164,201,153
Uibaí,37,44,46,63,105
Umburanas,60,62,58,134,112
Una,114,117,140,279,190
Urandi,87,65,108,129,145
Uruçuca,292,267,256,354,299
Utinga,64,71,85,167,127
Valença,749,822,856,1102,1106
Valente,153,168,209,308,291
Várzea Da Roça,47,44,64,102,84
Várzea Do Poço,47,35,61,76,49
Várzea Nova,64,58,70,123,89
Varzedo,39,45,60,91,54
Vera Cruz,294,383,494,719,585
Vereda,27,31,31,75,36
Vitória Da Conquista,4071,4881,6197,6806,7412
Wagner,36,31,46,92,79
Wanderley,45,31,47,82,45
Wenceslau Guimarães,72,98,109,176,119
Xique-Xique,195,200,244,242,408
Abadia Dos Dourados,73,60,59,96,61
Abaeté,273,333,387,488,511
Abre Campo,97,118,122,204,158
Acaiaca,28,37,46,104,55
Açucena,47,81,71,176,115
Água Boa,49,54,56,122,81
Água Comprida,12,12,22,58,30
Aguanil,49,61,66,81,50
Águas Formosas,187,195,205,324,241
Águas Vermelhas,37,42,58,143,107
Aimorés,221,296,261,405,395
Aiuruoca,76,82,105,144,131
Alagoa,34,42,46,71,48
Albertina,27,33,37,115,48
Além Paraíba,570,649,717,842,717
Alfenas,1105,1409,1458,1657,1742
Alfredo Vasconcelos,52,81,70,201,75
Almenara,398,383,412,545,511
Alpercata,63,88,115,196,101
Alpinópolis,214,258,307,350,351
Alterosa,114,83,138,184,130
Alto Caparaó,42,64,61,90,85
Alto Rio Doce,57,54,68,165,110
Alvarenga,25,33,33,69,46
Alvinópolis,133,174,162,273,183
Alvorada De Minas,45,16,27,84,33
Amparo Do Serra,32,38,42,90,35
Andradas,369,411,531,663,614
Cachoeira De Pajeú,74,49,70,112,75
Andrelândia,152,111,141,203,190
Angelândia,50,35,47,110,75
Antônio Carlos,98,140,145,252,167
Antônio Dias,52,50,66,139,98
Antônio Prado De Minas,16,16,11,49,11
Araçaí,19,23,32,108,28
Aracitaba,22,15,18,45,78
Araçuaí,309,301,365,450,390
Araguari,1460,1682,1943,2306,2432
Arantina,27,39,33,63,54
Araponga,52,48,43,91,76
Araporã,70,82,95,180,145
Arapuá,36,34,43,64,40
Araújos,248,367,828,833,1375
Araxá,1378,1628,1792,2020,2346
Arceburgo,103,109,124,155,139
Arcos,603,664,703,891,881
Areado,135,148,154,220,199
Argirita,50,43,76,103,69
Aricanduva,11,17,30,68,24
Arinos,94,111,128,231,243
Astolfo Dutra,158,159,151,269,241
Ataléia,51,56,64,153,92
Augusto De Lima,16,46,37,118,59
Baependi,245,279,323,405,361
Baldim,76,76,98,219,127
Bambuí,243,234,312,438,374
Bandeira,30,19,20,56,37
Bandeira Do Sul,73,76,108,140,120
Barão De Cocais,309,331,467,627,519
